id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
129,1.1730085940063664,A Viagem de Chihiro,8.536,472.70168552497455,['Studio Ghibli'],922.8329654524276,1.760107050150733,2001.0,"Animation, Adventure, Family",Hayao Miyazaki,"Japan, United States",0.96
12444,1.172783178077617,Harry Potter e as Relíquias da Morte - Parte 1,7.753,1014.976570622467,"['Warner Bros. Pictures', 'Heyday Films']",1321.0909309939125,1.7714190018930915,2010.0,"Adventure, Family, Fantasy",David Yates,"United Kingdom, United States",0.77
2062,1.1723700443807283,Ratatouille,7.824,872.4970788168314,"['Pixar', 'Walt Disney Pictures']",1168.7132038942996,1.7488792769035868,2007.0,"Animation, Adventure, Comedy","Brad Bird, Jan Pinkava",United States,0.96
10330,1.171986382773395,Sexta-Feira Muito Louca,6.508,518.8641794997709,"['Casual Friday Productions', 'Gunn Films', 'Walt Disney Pictures']",790.5855525732405,1.7377453882262006,2003.0,"Comedy, Family, Fantasy",Mark Waters,United States,0.88
11688,1.171553915436361,A Nova Onda do Imperador,7.561,773.738369595749,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",802.3985727112633,1.7139432902747054,2000.0,"Animation, Adventure, Comedy",Mark Dindal,"United States, Japan, France",0.86
559,1.1702216939744423,Homem-Aranha 3,6.429,1024.4849950334724,"['Laura Ziskin Productions', 'Marvel Studios', 'Columbia Pictures']",1296.8853107220566,1.7677428844515686,2007.0,"Action, Adventure, Sci-Fi",Sam Raimi,United States,0.63
272,1.170144708205427,Batman Begins,7.709,872.4970788168314,"['Warner Bros. Pictures', 'DC', 'Syncopy', 'Legendary Pictures', 'Patalex III Productions Limited']",1008.659059494752,1.7682851337281016,2005.0,"Action, Crime, Drama",Christopher Nolan,"United States, United Kingdom",0.85
10198,1.1700973295030033,A Princesa e o Sapo,7.208,785.0063797352054,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",919.0104173679316,1.73868102547898,2009.0,"Animation, Adventure, Comedy","Ron Clements, John Musker","United States, Brazil, Canada",0.85
11544,1.1699842121370083,Lilo & Stitch,7.527,724.2216935817777,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",921.1045635003652,1.7252392997420032,2002.0,"Animation, Adventure, Comedy","Dean DeBlois, Chris Sanders","United States, Japan",0.87
11036,1.16995309214051,Diário de uma Paixão,7.89,535.964691598378,"['New Line Cinema', 'Avery Pix', 'Gran Via Productions']",718.6771713544654,1.7581724472727822,2004.0,"Drama, Romance",Nick Cassavetes,United States,0.54
18785,1.169346604245483,"Se Beber, Não Case!",7.322,566.7362352585743,"['Legendary Pictures', 'Green Hat Films', 'Warner Bros. Pictures']",1076.7072776820291,1.7396022358046472,2009.0,Comedy,Todd Phillips,"United States, Germany",0.79
425,1.176294806188576,A Era do Gelo,7.36,661.7041677809481,"['20th Century Fox Animation', 'Blue Sky Studios', '20th Century Fox']",1015.624569038496,1.7216844214393514,2002.0,"Animation, Adventure, Comedy","Chris Wedge, Carlos Saldanha",United States,0.77
